rel_path,filename,page_count,pc1,pc2
CUAD_v1/Distributor/ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF,ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF,16,-0.002971448004245758,-0.1683109700679779
"CUAD_v1/Distributor/ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT.PDF","ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT.PDF",9,0.04973422735929489,-0.13431505858898163
CUAD_v1/Distributor/EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF,12,0.03379230946302414,-0.09040459245443344
CUAD_v1/Distributor/HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT.PDF,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT.PDF,9,0.03346806392073631,-0.12214136868715286
"CUAD_v1/Distributor/LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT.PDF","LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT.PDF",3,0.03091387264430523,-0.19654877483844757
CUAD_v1/Distributor/LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.PDF,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.PDF,10,0.0538981668651104,-0.21384181082248688
CUAD_v1/Distributor/LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT.PDF,LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT.PDF,8,0.05915151163935661,-0.14313027262687683
CUAD_v1/Distributor/NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.PDF,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.PDF,16,0.017508722841739655,-0.18430612981319427
CUAD_v1/Distributor/NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT.PDF,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT.PDF,8,0.06621618568897247,-0.18032775819301605
CUAD_v1/Distributor/NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.pdf,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.pdf,5,-0.08094962686300278,-0.20574192702770233
CUAD_v1/Distributor/NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New.pdf,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New.pdf,12,-0.026050623506307602,-0.18179510533809662
"CUAD_v1/Distributor/OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.PDF","OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.PDF",3,0.047827694565057755,-0.1476578712463379
"CUAD_v1/Distributor/VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.PDF","VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.PDF",10,0.06362995505332947,-0.1638745814561844
CUAD_v1/Endorsement Agreement/ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.PDF,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.PDF,13,-0.04424627125263214,-0.13956691324710846
CUAD_v1/Endorsement Agreement/AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.PDF,AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.PDF,8,-0.011877661570906639,-0.2093743532896042
CUAD_v1/Endorsement Agreement/HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT.PDF,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT.PDF,4,-0.008579688146710396,-0.15484946966171265
"CUAD_v1/Endorsement Agreement/MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT.PDF","MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT.PDF",3,-0.06102137267589569,-0.17769724130630493
CUAD_v1/Endorsement Agreement/MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT.PDF,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT.PDF,5,-0.024659885093569756,-0.21540570259094238
CUAD_v1/Endorsement Agreement/MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT.PDF,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT.PDF,4,-0.09961599111557007,-0.2709169089794159
CUAD_v1/Endorsement Agreement/SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT.PDF,SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT.PDF,3,-0.016181888058781624,-0.19346743822097778
CUAD_v1/Endorsement Agreement/TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.PDF,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.PDF,6,0.004813114181160927,-0.18860739469528198
CUAD_v1/Endorsement Agreement/WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT.PDF,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT.PDF,6,-0.015234529040753841,-0.16520074009895325
CUAD_v1/Endorsement/WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT - Intellectual Property Rights                 Confidentiality and Non-Use Obligations Agreement.pdf,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT - Intellectual Property Rights                 Confidentiality and Non-Use Obligations Agreement.pdf,2,-0.08878762274980545,-0.13964834809303284
CUAD_v1/Endorsement/WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT.PDF,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT.PDF,7,-0.03068111091852188,-0.2069031298160553
CUAD_v1/Franchise/AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,16,0.017961570993065834,-0.25610560178756714
"CUAD_v1/Franchise/GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.PDF","GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.PDF",115,-0.055059805512428284,-0.24755588173866272
"CUAD_v1/Franchise/HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF","HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF",48,0.052009932696819305,-0.23253844678401947
CUAD_v1/Franchise/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,27,0.013015130534768105,-0.2798245847225189
CUAD_v1/Franchise/JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT.PDF,JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT.PDF,64,-0.023680420592427254,-0.25218909978866577
CUAD_v1/Hosting/AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT.PDF,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT.PDF,5,-0.013359791599214077,-0.2003936767578125
CUAD_v1/Hosting/BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,12,0.042806532233953476,-0.1497865915298462
CUAD_v1/Hosting/BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement.PDF,BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement.PDF,9,0.036861393600702286,-0.16828644275665283
CUAD_v1/Hosting/BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT.PDF,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT.PDF,7,-0.02617177553474903,-0.2089754343032837
CUAD_v1/Hosting/BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT.PDF,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT.PDF,3,0.0038231690414249897,-0.20473383367061615
CUAD_v1/Hosting/CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.PDF,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.PDF,30,0.0429200753569603,-0.15528322756290436
CUAD_v1/Hosting/CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.PDF,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.PDF,13,0.02624092996120453,-0.12394066154956818
CUAD_v1/Hosting/GALACTICOMMTECHNOLOGIESINC_11_07_1997-EX-10.46-WEB HOSTING AGREEMENT.PDF,GALACTICOMMTECHNOLOGIESINC_11_07_1997-EX-10.46-WEB HOSTING AGREEMENT.PDF,1,-0.03666788339614868,-0.11968789249658585
CUAD_v1/Hosting/INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT.PDF,INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT.PDF,17,-0.0334426574409008,-0.1358220875263214
"CUAD_v1/IP/ARMSTRONGFLOORING,INC_01_07_2019-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.PDF","ARMSTRONGFLOORING,INC_01_07_2019-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.PDF",50,-0.0906827449798584,-0.16268642246723175
"CUAD_v1/IP/FIDELITYNATIONALINFORMATIONSERVICES,INC_08_05_2009-EX-10.3-INTELLECTUAL PROPERTY AGREEMENT.PDF","FIDELITYNATIONALINFORMATIONSERVICES,INC_08_05_2009-EX-10.3-INTELLECTUAL PROPERTY AGREEMENT.PDF",31,-0.03922292962670326,-0.22359688580036163
"CUAD_v1/IP/GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC..PDF","GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC..PDF",23,-0.0910913497209549,-0.12077344954013824
"CUAD_v1/IP/HERTZGLOBALHOLDINGS,INC_07_07_2016-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT.PDF","HERTZGLOBALHOLDINGS,INC_07_07_2016-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT.PDF",12,-0.026796860620379448,-0.21783605217933655
CUAD_v1/IP/JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT.PDF,JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT.PDF,7,-0.022416509687900543,-0.14111541211605072
CUAD_v1/IP/MSCIINC_02_28_2008-EX-10.10-.PDF,MSCIINC_02_28_2008-EX-10.10-.PDF,7,-0.052560459822416306,-0.19327488541603088
"CUAD_v1/IP/OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1.PDF","OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1.PDF",23,-0.06618039309978485,-0.20533521473407745
CUAD_v1/IP/VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT.PDF,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT.PDF,6,-0.11890120059251785,-0.1769561767578125
CUAD_v1/IP/ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT.PDF,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT.PDF,40,-0.05269778147339821,-0.13715118169784546
CUAD_v1/Joint Venture _ Filing/ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT.PDF,ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT.PDF,3,-0.12233126163482666,-0.16445529460906982
CUAD_v1/Joint Venture _ Filing/BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99.01-JOINT FILING AGREEMENT.PDF,BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99.01-JOINT FILING AGREEMENT.PDF,1,-0.09206052869558334,-0.19428576529026031
CUAD_v1/Joint Venture _ Filing/IGENEBIOTECHNOLOGYINC_05_13_2003-EX-1-JOINT VENTURE AGREEMENT.PDF,IGENEBIOTECHNOLOGYINC_05_13_2003-EX-1-JOINT VENTURE AGREEMENT.PDF,17,0.03109150566160679,-0.2735632359981537
"CUAD_v1/Joint Venture _ Filing/MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT.PDF","MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT.PDF",1,-0.082554891705513,-0.10353446006774902
"CUAD_v1/Joint Venture _ Filing/MFAFINANCIAL,INC_07_06_2020-EX-99.D-JOINT FILING AGREEMENT.PDF","MFAFINANCIAL,INC_07_06_2020-EX-99.D-JOINT FILING AGREEMENT.PDF",4,-0.05871307849884033,-0.22464822232723236
"CUAD_v1/Joint Venture _ Filing/MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT.PDF","MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT.PDF",16,0.0356169193983078,-0.278474897146225
CUAD_v1/Joint Venture _ Filing/NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT.PDF,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT.PDF,1,-0.09236495196819305,-0.11283069103956223
"CUAD_v1/Joint Venture _ Filing/ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT.PDF","ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT.PDF",6,-0.10181979835033417,-0.2416139841079712
"CUAD_v1/Joint Venture _ Filing/PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.PDF","PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.PDF",1,-0.02529909648001194,-0.12212257832288742
CUAD_v1/Joint Venture _ Filing/QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT.PDF,QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT.PDF,3,-0.0707729309797287,-0.15996593236923218
CUAD_v1/Joint Venture _ Filing/RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.PDF,RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.PDF,1,-0.07169114798307419,-0.14157210290431976
"CUAD_v1/Joint Venture _ Filing/SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT.PDF","SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT.PDF",1,-0.0660889521241188,-0.10157458484172821
"CUAD_v1/Joint Venture _ Filing/TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT.PDF","TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT.PDF",3,-0.10777096450328827,-0.1986297070980072
"CUAD_v1/Joint Venture _ Filing/VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT.PDF","VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT.PDF",1,-0.055780086666345596,-0.10585805773735046
CUAD_v1/Joint Venture/ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT.PDF,ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT.PDF,3,0.02626574970781803,-0.22078236937522888
"CUAD_v1/Joint Venture/BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT.PDF","BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT.PDF",13,0.02680833451449871,-0.2705729305744171
"CUAD_v1/Joint Venture/GALERATHERAPEUTICS,INC_02_14_2020-EX-99.A-JOINT FILING AGREEMENT.PDF","GALERATHERAPEUTICS,INC_02_14_2020-EX-99.A-JOINT FILING AGREEMENT.PDF",3,-0.15327095985412598,-0.17196449637413025
CUAD_v1/Joint Venture/IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT.PDF,IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT.PDF,28,0.0608595609664917,-0.24998457729816437
"CUAD_v1/Joint Venture/KIROMICBIOPHARMA,INC_04_08_2020-EX-10.28-JOINT VENTURE AGREEMENT.PDF","KIROMICBIOPHARMA,INC_04_08_2020-EX-10.28-JOINT VENTURE AGREEMENT.PDF",17,0.02405637316405773,-0.17430004477500916
"CUAD_v1/Joint Venture/NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT.PDF","NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT.PDF",13,0.021026592701673508,-0.19260497391223907
"CUAD_v1/Joint Venture/TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT.PDF","TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT.PDF",36,-0.016250131651759148,-0.23969589173793793
CUAD_v1/Joint Venture/VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT.PDF,VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT.PDF,19,0.06604122370481491,-0.246613547205925
"CUAD_v1/Joint Venture/VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT.PDF","VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT.PDF",4,-0.010410983115434647,-0.16753743588924408
CUAD_v1/License_Agreements/AlliedEsportsEntertainmentInc_20190815_8-K_EX-10.19_11788293_EX-10.19_Content License Agreement.pdf,AlliedEsportsEntertainmentInc_20190815_8-K_EX-10.19_11788293_EX-10.19_Content License Agreement.pdf,10,-0.06477466225624084,-0.09235691279172897
CUAD_v1/License_Agreements/ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement.pdf,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement.pdf,6,-0.06594892591238022,-0.19139525294303894
CUAD_v1/License_Agreements/ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement.pdf,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement.pdf,15,0.01645313762128353,-0.13583789765834808
CUAD_v1/License_Agreements/ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement.pdf,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement.pdf,19,-0.05393523350358009,-0.22268882393836975
CUAD_v1/License_Agreements/CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement.pdf,CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement.pdf,50,-0.023680593818426132,-0.14105233550071716
CUAD_v1/License_Agreements/DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement.pdf,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement.pdf,5,0.018739718943834305,-0.17258921265602112
CUAD_v1/License_Agreements/EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement.pdf,EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement.pdf,12,-0.00654189195483923,-0.18493646383285522
CUAD_v1/License_Agreements/FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement.pdf,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement.pdf,8,0.004737967625260353,-0.16644051671028137
CUAD_v1/License_Agreements/GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement.pdf,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement.pdf,12,0.015692319720983505,-0.1547262966632843
CUAD_v1/License_Agreements/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1.pdf,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1.pdf,47,-0.06806694716215134,-0.05262908712029457
CUAD_v1/License_Agreements/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2.pdf,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2.pdf,5,-0.10058274120092392,-0.0849984809756279
CUAD_v1/License_Agreements/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3.pdf,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3.pdf,2,-0.08958279341459274,-0.07358730584383011
CUAD_v1/License_Agreements/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement4.pdf,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement4.pdf,1,-0.0849105566740036,-0.06677909940481186
CUAD_v1/License_Agreements/GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement.pdf,GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement.pdf,20,-0.039160821586847305,-0.17654772102832794
CUAD_v1/License_Agreements/GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement.pdf,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement.pdf,17,-0.04481511563062668,-0.17366373538970947
CUAD_v1/License_Agreements/HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement.pdf,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement.pdf,7,-0.05646081268787384,-0.2037464678287506
CUAD_v1/License_Agreements/IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement.pdf,IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement.pdf,15,-0.056449320167303085,-0.19402651488780975
CUAD_v1/License_Agreements/IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement.pdf,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement.pdf,18,-0.054408296942710876,-0.17555709183216095
CUAD_v1/License_Agreements/LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1.pdf,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1.pdf,17,-0.03656526654958725,-0.19472014904022217
CUAD_v1/License_Agreements/LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2.pdf,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2.pdf,2,-0.030075998976826668,-0.16988727450370789
CUAD_v1/License_Agreements/MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement.pdf,MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement.pdf,10,-0.02586505375802517,-0.2082088440656662
CUAD_v1/License_Agreements/MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.pdf,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.pdf,7,-0.07428647577762604,-0.2464316040277481
CUAD_v1/License_Agreements/NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement.pdf,NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement.pdf,6,-0.05317317321896553,-0.2692060172557831
CUAD_v1/License_Agreements/PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement.pdf,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement.pdf,6,-0.05054517462849617,-0.14647702872753143
CUAD_v1/License_Agreements/PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement.pdf,PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement.pdf,6,-0.06903228908777237,-0.24705356359481812
CUAD_v1/License_Agreements/PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement.pdf,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement.pdf,14,-0.015757514163851738,-0.10958418995141983
